codigo,descripcion,estructura,grupo_quirurgico,seccion,tabla,uvb_base,valor_2023_uvt,valor_2024_uvt,valor_2025_uvb
19791,Porfobilinogeno,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.84,38000.0,44400.0,48900.0
19792,Potasio,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.47,44100.0,51600.0,131300.0
19793,Primidona,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.99,118300.0,138500.0,85200.0
19797,Procainamida,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.78,76800.0,89900.0,115800.0
19798,Progesterona,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.57,104300.0,122100.0,126100.0
19799,Progesterona 17 hidroxi,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.51,113700.0,133000.0,112000.0
19802,Prolactina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.23,100900.0,118200.0,90400.0
19803,"Prolactina, prueba de estimulación",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.25,81400.0,95300.0,76200.0
19804,Propoxifeno,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.96,68700.0,80400.0,86600.0
19805,Protamina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.91,78000.0,91400.0,69700.0
19806,"Proteína C reactiva PCR, prueba cuantitativa de alta precisión",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.36,62800.0,73500.0,20700.0
19809,"Proteína C reactiva PCR, prueba semicuantitativa",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.89,18600.0,21800.0,17700.0
19810,Proteína de Bence Jones,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.62,16000.0,18700.0,87500.0
19811,Proteínas fraccionadas albúmina/globulina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.99,78900.0,92300.0,66800.0
19815,Proteínas por electroforesis,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.1,60200.0,70500.0,14000.0
19816,"Proteínas totales, en suero y otros fluídos",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.28,12600.0,14800.0,153400.0
19817,Proteínas transportadora de testosterona PTHS,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,14.01,138300.0,161800.0,15700.0
19821,Proteinuria en 24 horas,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.43,14100.0,16500.0,58800.0
19822,Protoporfirina zinc eritrocitica Z PP,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.37,53000.0,62000.0,20200.0
19823,"Protrombina, consumo",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.84,18200.0,21300.0,49900.0
19827,"Protrombina, tiempo PT",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.56,45000.0,52700.0,58800.0
19828,"Prueba de compatibilidad, cruzada mayor incluye: hemoclasificación de donante receptor",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.37,53000.0,62000.0,55500.0
19829,"Prueba de compatibilidad, cruzada menor; incluye: hemoclasificación de donante y receptor",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.07,50000.0,58600.0,69700.0
19830,Prueba rápida para streptococcus beta hemolítico,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.36,62800.0,73500.0,52200.0
19833,Pseudocolinesterasa,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.77,47100.0,55100.0,1163000.0
19835,"Pterinas, determinación",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,106.2,1048000.0,1226800.0,52200.0
19838,Quinidina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.77,47100.0,55100.0,318200.0
19839,"Rabia, examen para antígenos (AF), inoculación en ratón o serología",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,29.06,286700.0,335700.0,55500.0
19842,Rastreo de anticuerpos irregulares,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.07,50000.0,58600.0,53200.0
19843,Reacción de Montenegro,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.86,47900.0,56100.0,14000.0
19844,Reclacificación del plasma,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.28,12600.0,14800.0,136000.0
19845,"Receptores estrogénicos, dosificación en tejidos",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,12.42,122600.0,143500.0,115800.0
19849,"Receptores estrogénicos, inmunocitoquímicos",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.57,104300.0,122100.0,38000.0
19850,"Recuento de colonias, cualquier muestra",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.47,34200.0,40100.0,34700.0
19851,Recuento de Hamburger,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.17,31300.0,36600.0,126100.0
19852,Renina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.51,113700.0,133000.0,21900.0
19855,"Reticulocitos, recuento",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.0,19700.0,23100.0,123300.0
19856,"Rotavirus, determinación de antígeno (látex)",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.26,111100.0,130100.0,113900.0
19857,"Rubeóla, anticuerpo G",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.4,102600.0,120100.0,119500.0
19861,"Rubeóla, anticuerpo M",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.91,107700.0,126000.0,48500.0
19866,Salicilatos,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.43,43700.0,51200.0,55500.0
19867,"Salmonella, identificación serológica",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.07,50000.0,58600.0,10300.0
19868,Sangre oculta en MF,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,0.941,9300.0,10900.0,8700.0
19872,"Sangría, tiempo de",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,0.794,7800.0,9200.0,56900.0
19873,"Sarampión, determinación de Ac",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.2,51300.0,60100.0,34700.0
19874,"Secreción nasal, ocular, ótica, examen microscópico c/u",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.17,31300.0,36600.0,73400.0
19875,"Secreción uretral o vaginal, examen microscópico c/u",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.7,66200.0,77400.0,45800.0
19876,"Shiguella, identificación serológica",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.18,41300.0,48300.0,118600.0
19878,"Sida, anticuerpos VIH 1.",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.83,106900.0,125100.0,118600.0
19879,"Sida, anticuerpos VIH 2.",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.83,106900.0,125100.0,156300.0
19882,"Sida, antígeno P24",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,14.27,140800.0,164800.0,576100.0
19884,"Sida, prueba confirmatoria (Western Blot, otros)",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,52.61,519100.0,607800.0,136500.0
19885,"Sifilis, serología confirmatoria (FTA ABS)",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,12.46,123000.0,143900.0,21900.0
19886,"Sifilis, serología presuntiva (cardiolipina o VDRL)",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.0,19700.0,23100.0,82800.0
19889,"Sincityal, determinación de antígeno",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.56,74600.0,87300.0,97900.0
19890,"Sistina, en orina",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.94,88200.0,103300.0,40500.0
19891,Sodio,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.7,36500.0,42700.0,206100.0
19892,Somatomedina C,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,18.82,185800.0,217400.0,45400.0
19896,"Staphilococcus aureus, identificación serológica",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.15,40900.0,47900.0,34300.0
19897,"Streptococcus beta hemolítico, identificación serológica",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.13,30900.0,36200.0,29300.0
19898,"Sudan, tinción y lectura",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.68,26400.0,31000.0,115800.0
19899,"Sulfitos, medición en orina y sangre",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.57,104300.0,122100.0,72500.0
19902,Talio,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.62,65300.0,76500.0,1395500.0
19903,"Tejidos corporales, medición enzimática",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,127.43,1257500.0,1472100.0,121000.0
19904,Teofilina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.05,109000.0,127600.0,118600.0
19905,Testosterona libre,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,10.83,106900.0,125100.0,108700.0
19907,Testosterona total,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.93,98000.0,114700.0,29300.0
19908,"Thorn, prueba",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.68,26400.0,31000.0,102100.0
19910,Tiroidea estimulante (en neonato),tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.32,92000.0,107700.0,108700.0
19911,Tiroidea estimulante TSH,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.93,98000.0,114700.0,233000.0
19912,"Tirosina, cuantificación",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,21.28,209900.0,245800.0,348800.0
19913,"Tirosina, test con raíz de cabello",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,31.85,314300.0,367900.0,108700.0
19915,"Tiroxina, en sangre",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.93,98000.0,114700.0,81400.0
19916,Tiroxina T4,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.43,73400.0,85800.0,82400.0
19917,Tiroxina T4 libre,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.52,74200.0,86900.0,39200.0
19921,Título anti A,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.58,35300.0,41400.0,39200.0
19922,Título anti B,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.58,35300.0,41400.0,53200.0
19923,Título anti D,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.86,47900.0,56100.0,59300.0
19926,Tobramicina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.42,53400.0,62600.0,167600.0
19927,"Toxocara canis, anticuerpos",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,15.3,151000.0,176700.0,126100.0
19928,"Toxoplasma, anticuerpo G",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.51,113700.0,133000.0,126100.0
19929,"Toxoplasma, anticuerpo M",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.51,113700.0,133000.0,35900.0
19933,Transaminasa oxalacetica / ASA,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.28,32400.0,37900.0,35900.0
19934,Transaminasa pirúvica / ALAT,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.28,32400.0,37900.0,123300.0
19935,Transferrina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.26,111100.0,130100.0,65400.0
19939,Tricíclicos,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.97,59000.0,69000.0,23100.0
19940,Triglicéridos,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.11,20800.0,24400.0,52200.0
19941,"Tripanosoma Cruzi, prueba de Machado Guerreiro",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.77,47100.0,55100.0,95500.0
19945,"Tripanosomiasis, determinación de Ac",tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.72,86100.0,100700.0,36800.0
19946,Tripsina,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.36,33100.0,38800.0,104500.0
19947,Triptofano,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.54,94200.0,110200.0,81000.0
19948,Triyodotironina T3,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.4,72900.0,85500.0,81000.0
19951,Triyodotironina T3 Up Take,tipo_3_uvb_integrado,,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.4,72900.0,85500.0,15300.0
